jsic	unified_id	reason
A	UNI-57deff9b9b	cap_per_jsic
A	UNI-5911f834cb	cap_per_jsic
A	UNI-5a61435132	cap_per_jsic
A	UNI-5b3d24b1c3	cap_per_jsic
A	UNI-5c19d4b6b4	cap_per_jsic
A	UNI-5da72debf6	cap_per_jsic
A	UNI-5e02de2483	cap_per_jsic
A	UNI-5f2980764d	cap_per_jsic
A	UNI-61d537dd98	cap_per_jsic
A	UNI-65cf8887c0	cap_per_jsic
A	UNI-664f48f489	cap_per_jsic
A	UNI-66544887b6	cap_per_jsic
A	UNI-67e3557c65	cap_per_jsic
A	UNI-6908601432	cap_per_jsic
A	UNI-6c106d60d6	cap_per_jsic
A	UNI-6ccfd13d58	cap_per_jsic
A	UNI-6fd2a88bd5	cap_per_jsic
A	UNI-72bf4f9aff	cap_per_jsic
A	UNI-752e5d918c	cap_per_jsic
A	UNI-75e35db4f6	cap_per_jsic
A	UNI-76ce728f2b	cap_per_jsic
A	UNI-7a0572dd87	cap_per_jsic
A	UNI-7a0bff0f4a	cap_per_jsic
A	UNI-7c8381a059	cap_per_jsic
A	UNI-7dc41bd217	cap_per_jsic
A	UNI-7e708b8d37	cap_per_jsic
A	UNI-7fcb9aa3ed	cap_per_jsic
A	UNI-837d9fe536	cap_per_jsic
A	UNI-838a7cc09b	cap_per_jsic
A	UNI-848fc599ae	cap_per_jsic
A	UNI-8509f1ca14	cap_per_jsic
A	UNI-86a934cb77	cap_per_jsic
A	UNI-8e620b8b7b	cap_per_jsic
A	UNI-8e860e4fcf	cap_per_jsic
A	UNI-8f83da1307	cap_per_jsic
A	UNI-91b0f875ea	cap_per_jsic
A	UNI-95b33170e4	cap_per_jsic
A	UNI-95dfe74dcd	cap_per_jsic
A	UNI-978ab3346d	cap_per_jsic
A	UNI-97afeea2b5	cap_per_jsic
A	UNI-99c63f0682	cap_per_jsic
A	UNI-99dd4ea36d	cap_per_jsic
A	UNI-9becd7b6ba	cap_per_jsic
A	UNI-9cb9e6d846	cap_per_jsic
A	UNI-9e2ff1be18	cap_per_jsic
A	UNI-a07bdd86c2	cap_per_jsic
A	UNI-a0f4961455	cap_per_jsic
A	UNI-a4a881baa0	cap_per_jsic
A	UNI-a691cad031	cap_per_jsic
A	UNI-a6d2195f1a	cap_per_jsic
A	UNI-ab607382fe	cap_per_jsic
A	UNI-ad5ca035f0	cap_per_jsic
A	UNI-af82d3a27c	cap_per_jsic
A	UNI-b2bb0bac59	cap_per_jsic
A	UNI-b31195a10f	cap_per_jsic
A	UNI-b39a6c553d	cap_per_jsic
A	UNI-b4d6ea875a	cap_per_jsic
A	UNI-b51fc1de1b	cap_per_jsic
A	UNI-b5be128c7f	cap_per_jsic
A	UNI-b5c515023d	cap_per_jsic
A	UNI-b7a210fac8	cap_per_jsic
A	UNI-b7f597f868	cap_per_jsic
A	UNI-b93cbcabc8	cap_per_jsic
A	UNI-bbe5612989	cap_per_jsic
A	UNI-beb7b644dc	cap_per_jsic
A	UNI-bf33d76d8f	cap_per_jsic
A	UNI-c2fe0f7176	cap_per_jsic
A	UNI-c530c8b591	cap_per_jsic
A	UNI-c72e28c1e5	cap_per_jsic
A	UNI-c782dd1d6e	cap_per_jsic
A	UNI-c7bf1cf7cb	cap_per_jsic
A	UNI-c8177c8657	cap_per_jsic
A	UNI-c95e488291	cap_per_jsic
A	UNI-ccbf601073	cap_per_jsic
A	UNI-cd1748b774	cap_per_jsic
A	UNI-ce983f26b5	cap_per_jsic
A	UNI-d02bb4cf6c	cap_per_jsic
A	UNI-d278eca2c7	cap_per_jsic
A	UNI-d28f025285	cap_per_jsic
A	UNI-d4bf71529d	cap_per_jsic
A	UNI-d4d0f26481	cap_per_jsic
A	UNI-dacd6ae44a	cap_per_jsic
A	UNI-dae8872dd3	cap_per_jsic
A	UNI-dc4ddf7c4c	cap_per_jsic
A	UNI-dff1cb2479	cap_per_jsic
A	UNI-e051d8f457	cap_per_jsic
A	UNI-e4c51f8939	cap_per_jsic
A	UNI-e5c41708e8	cap_per_jsic
A	UNI-e60068edca	cap_per_jsic
A	UNI-e863dfe71d	cap_per_jsic
A	UNI-e928b7df41	cap_per_jsic
A	UNI-e988f0f1eb	cap_per_jsic
A	UNI-ebe6af89a1	cap_per_jsic
A	UNI-ed7032f223	cap_per_jsic
A	UNI-eddc16b87e	cap_per_jsic
A	UNI-ee05598f8e	cap_per_jsic
A	UNI-ee21a69262	cap_per_jsic
A	UNI-ee8c7e2d3c	cap_per_jsic
A	UNI-ef833f105e	cap_per_jsic
A	UNI-ef938f5214	cap_per_jsic
A	UNI-f36f2cb96f	cap_per_jsic
A	UNI-f525dbccfa	cap_per_jsic
A	UNI-f617b143b1	cap_per_jsic
A	UNI-f6b64778fc	cap_per_jsic
A	UNI-f795982aba	cap_per_jsic
A	UNI-f7f014f60b	cap_per_jsic
A	UNI-f82c7663f8	cap_per_jsic
A	UNI-fc5ee8757f	cap_per_jsic
A	UNI-076c6e2551	cap_per_jsic
A	UNI-158a8251ea	cap_per_jsic
A	UNI-1c55f069bf	cap_per_jsic
A	UNI-37ce60481e	cap_per_jsic
A	UNI-3d5e907064	cap_per_jsic
A	UNI-451f0dd0d5	cap_per_jsic
A	UNI-60672c20ca	cap_per_jsic
A	UNI-6126e9e29f	cap_per_jsic
A	UNI-641b833aaa	cap_per_jsic
A	UNI-65aff20e2e	cap_per_jsic
A	UNI-7a6c1e8147	cap_per_jsic
A	UNI-8af10776d3	cap_per_jsic
A	UNI-9cb8e4584b	cap_per_jsic
A	UNI-9db960cb79	cap_per_jsic
A	UNI-a8272655ea	cap_per_jsic
A	UNI-b0dd7082f8	cap_per_jsic
A	UNI-b1adcca0ee	cap_per_jsic
A	UNI-b2663c8f61	cap_per_jsic
A	UNI-b4ba7f7ba7	cap_per_jsic
A	UNI-ca0255f069	cap_per_jsic
A	UNI-d5bbe8bd51	cap_per_jsic
A	UNI-d667dc1547	cap_per_jsic
A	UNI-dce6a6345f	cap_per_jsic
A	UNI-ddc2e3e689	cap_per_jsic
A	UNI-e299297bc5	cap_per_jsic
A	UNI-f592b0aa55	cap_per_jsic
A	UNI-f63c4bb908	cap_per_jsic
A	UNI-f8efe1cbcf	cap_per_jsic
A	UNI-fa8c5f5a18	cap_per_jsic
A	UNI-0087f19530	cap_per_jsic
A	UNI-11618f92b7	cap_per_jsic
A	UNI-3b4956adb5	cap_per_jsic
A	UNI-46ee386f2b	cap_per_jsic
A	UNI-4dd4f911db	cap_per_jsic
A	UNI-534c96716e	cap_per_jsic
A	UNI-5c95ef0295	cap_per_jsic
A	UNI-68427c8c61	cap_per_jsic
A	UNI-6953037edd	cap_per_jsic
A	UNI-82f2d57927	cap_per_jsic
A	UNI-97d9b61abe	cap_per_jsic
A	UNI-a8998016f9	cap_per_jsic
A	UNI-b382443fbc	cap_per_jsic
A	UNI-c3abb2195f	cap_per_jsic
A	UNI-c4eabb7737	cap_per_jsic
A	UNI-c502dc8077	cap_per_jsic
A	UNI-d0c9b26896	cap_per_jsic
A	UNI-d505114408	cap_per_jsic
A	UNI-f51e8ef2d2	cap_per_jsic
A	UNI-20e42adb8e	cap_per_jsic
A	UNI-2f1f8d00cd	cap_per_jsic
A	UNI-34b447e230	cap_per_jsic
A	UNI-3b646537fd	cap_per_jsic
A	UNI-445394f84c	cap_per_jsic
A	UNI-47ed93650c	cap_per_jsic
A	UNI-50db2f13f9	cap_per_jsic
A	UNI-5c8336c772	cap_per_jsic
A	UNI-8eb8c79322	cap_per_jsic
A	UNI-b21717865f	cap_per_jsic
A	UNI-b82fd39829	cap_per_jsic
A	UNI-c709bbb9b3	cap_per_jsic
A	UNI-cbbfa86d31	cap_per_jsic
A	UNI-fe25e72724	cap_per_jsic
A	UNI-ff73a26a42	cap_per_jsic
A	UNI-006755e172	cap_per_jsic
A	UNI-02554e343a	cap_per_jsic
A	UNI-02565011be	cap_per_jsic
A	UNI-02a8273fe7	cap_per_jsic
A	UNI-04e78fbf8e	cap_per_jsic
A	UNI-05a5ae832c	cap_per_jsic
A	UNI-061313f108	cap_per_jsic
A	UNI-0afdb8a2dc	cap_per_jsic
A	UNI-0d20847a5b	cap_per_jsic
A	UNI-0d44a20c31	cap_per_jsic
A	UNI-0da76df63a	cap_per_jsic
A	UNI-0e42dfbe3b	cap_per_jsic
A	UNI-1344f6d929	cap_per_jsic
A	UNI-14d481a0fc	cap_per_jsic
A	UNI-152499cf26	cap_per_jsic
A	UNI-16a9d4ecbd	cap_per_jsic
A	UNI-1703198b1d	cap_per_jsic
A	UNI-1989962459	cap_per_jsic
A	UNI-1b7307318e	cap_per_jsic
A	UNI-1dd4e36ee5	cap_per_jsic
A	UNI-1e503f3e6f	cap_per_jsic
A	UNI-1edb2b0d8a	cap_per_jsic
A	UNI-204c6d6796	cap_per_jsic
A	UNI-205b9e6abb	cap_per_jsic
A	UNI-20703ee90f	cap_per_jsic
A	UNI-21a6c0e14b	cap_per_jsic
A	UNI-23dbad31c8	cap_per_jsic
A	UNI-24f503f87d	cap_per_jsic
A	UNI-25009d0f6d	cap_per_jsic
A	UNI-29fbb1e857	cap_per_jsic
A	UNI-2b7a375fa6	cap_per_jsic
A	UNI-2d1d1faf2b	cap_per_jsic
A	UNI-319a5dcdd8	cap_per_jsic
A	UNI-328723acc2	cap_per_jsic
A	UNI-33c71db0c5	cap_per_jsic
A	UNI-349ae59aac	cap_per_jsic
A	UNI-3704719ef4	cap_per_jsic
A	UNI-383641cde1	cap_per_jsic
A	UNI-3e9cc1f2e8	cap_per_jsic
A	UNI-4268431842	cap_per_jsic
A	UNI-42960d3cad	cap_per_jsic
A	UNI-43e7112413	cap_per_jsic
A	UNI-497e0686bd	cap_per_jsic
A	UNI-54ed383ee1	cap_per_jsic
A	UNI-5751796b80	cap_per_jsic
A	UNI-58bb25b2cb	cap_per_jsic
A	UNI-598e5f8456	cap_per_jsic
A	UNI-5d229b5908	cap_per_jsic
A	UNI-5d22a12481	cap_per_jsic
A	UNI-5de5057475	cap_per_jsic
A	UNI-60267fa73d	cap_per_jsic
A	UNI-60273740a2	cap_per_jsic
A	UNI-6417871e06	cap_per_jsic
A	UNI-69606bd56a	cap_per_jsic
A	UNI-6adeef1275	cap_per_jsic
A	UNI-6afcddd019	cap_per_jsic
A	UNI-6bb453f432	cap_per_jsic
A	UNI-6cc633eba9	cap_per_jsic
A	UNI-6ff810264d	cap_per_jsic
A	UNI-712f77e314	cap_per_jsic
A	UNI-71fa628ef1	cap_per_jsic
A	UNI-769e3feac3	cap_per_jsic
A	UNI-76d5a4babe	cap_per_jsic
A	UNI-77bbfa1db0	cap_per_jsic
A	UNI-7d6b9b233b	cap_per_jsic
A	UNI-7e55198125	cap_per_jsic
A	UNI-7ecfe4cccd	cap_per_jsic
A	UNI-7f7f8dfa9b	cap_per_jsic
A	UNI-8031883173	cap_per_jsic
A	UNI-812b33868b	cap_per_jsic
A	UNI-81ca747bdb	cap_per_jsic
A	UNI-845a42d96e	cap_per_jsic
A	UNI-84d0592543	cap_per_jsic
A	UNI-858893d5ae	cap_per_jsic
A	UNI-86ef2800d0	cap_per_jsic
A	UNI-87e991ea90	cap_per_jsic
A	UNI-8800239bc8	cap_per_jsic
A	UNI-880143f668	cap_per_jsic
A	UNI-8965d79079	cap_per_jsic
A	UNI-899cc76317	cap_per_jsic
A	UNI-8a8668e95e	cap_per_jsic
A	UNI-8e62814849	cap_per_jsic
A	UNI-90ac63c27d	cap_per_jsic
A	UNI-92cfd91480	cap_per_jsic
A	UNI-94260b4955	cap_per_jsic
A	UNI-9433aa2284	cap_per_jsic
A	UNI-971011b1e2	cap_per_jsic
A	UNI-982c7f1bb6	cap_per_jsic
A	UNI-9923a1767a	cap_per_jsic
A	UNI-9b505ec0da	cap_per_jsic
A	UNI-9bda630d6b	cap_per_jsic
A	UNI-9d259650ad	cap_per_jsic
A	UNI-9fdb363160	cap_per_jsic
A	UNI-a183d1e0c9	cap_per_jsic
A	UNI-a27206fd3c	cap_per_jsic
A	UNI-a40b61440f	cap_per_jsic
A	UNI-a42ee491ef	cap_per_jsic
A	UNI-a4bc1614ad	cap_per_jsic
A	UNI-a5a0b19c65	cap_per_jsic
A	UNI-a75b100f59	cap_per_jsic
A	UNI-a917bd6c7d	cap_per_jsic
A	UNI-acb5c9d029	cap_per_jsic
A	UNI-adab1cc52a	cap_per_jsic
A	UNI-b19679e94d	cap_per_jsic
A	UNI-b61c06d859	cap_per_jsic
A	UNI-b8228a64af	cap_per_jsic
A	UNI-bb974b3614	cap_per_jsic
A	UNI-c07e1ee0fb	cap_per_jsic
A	UNI-c0e2d53a32	cap_per_jsic
A	UNI-c15ad08694	cap_per_jsic
A	UNI-c1bee0f57e	cap_per_jsic
A	UNI-c2aa686638	cap_per_jsic
A	UNI-c5f15495ad	cap_per_jsic
A	UNI-c66771a4c5	cap_per_jsic
A	UNI-c6ae1bb344	cap_per_jsic
A	UNI-c8d3a097cc	cap_per_jsic
A	UNI-ccba08cc89	cap_per_jsic
A	UNI-ccf5b7b6d4	cap_per_jsic
A	UNI-ce618ee652	cap_per_jsic
A	UNI-cfa5add732	cap_per_jsic
A	UNI-d09873b138	cap_per_jsic
A	UNI-d1ce249839	cap_per_jsic
A	UNI-d38c82cec0	cap_per_jsic
A	UNI-dd1eab4074	cap_per_jsic
A	UNI-de60509f00	cap_per_jsic
A	UNI-df59c7f69f	cap_per_jsic
A	UNI-e0ec59bb57	cap_per_jsic
A	UNI-e188640f6c	cap_per_jsic
A	UNI-e282f2ee3b	cap_per_jsic
A	UNI-e3c3816e11	cap_per_jsic
A	UNI-e43807d371	cap_per_jsic
A	UNI-e52387fc1f	cap_per_jsic
A	UNI-e6a2c049c2	cap_per_jsic
A	UNI-e870aade12	cap_per_jsic
A	UNI-e9b4510ff2	cap_per_jsic
A	UNI-eb4aa2ff42	cap_per_jsic
A	UNI-ed09edd97e	cap_per_jsic
A	UNI-ee14d9b192	cap_per_jsic
A	UNI-ee73a3611d	cap_per_jsic
A	UNI-efc9c34f14	cap_per_jsic
A	UNI-ext-ed58a959ea	cap_per_jsic
A	UNI-f00052e64a	cap_per_jsic
A	UNI-f422031885	cap_per_jsic
A	UNI-f56ee6aec6	cap_per_jsic
A	UNI-f846ccc26f	cap_per_jsic
A	UNI-fca5378d7c	cap_per_jsic
A	UNI-fcfc02ccf4	cap_per_jsic
A	UNI-fd22ccaf9f	cap_per_jsic
A	UNI-fd938f36a6	cap_per_jsic
A	UNI-fe67b3bbd0	cap_per_jsic
A	UNI-00ced3a7e3	cap_per_jsic
A	UNI-00dc5b2870	cap_per_jsic
A	UNI-010b912724	cap_per_jsic
A	UNI-010c94476b	cap_per_jsic
A	UNI-011ebc8d43	cap_per_jsic
A	UNI-01338387eb	cap_per_jsic
A	UNI-016f86c70f	cap_per_jsic
A	UNI-01885b43ef	cap_per_jsic
A	UNI-01bbfacdd0	cap_per_jsic
A	UNI-01bdd3afeb	cap_per_jsic
A	UNI-023c2f4b03	cap_per_jsic
A	UNI-024124433b	cap_per_jsic
A	UNI-02754e9769	cap_per_jsic
A	UNI-028aa68039	cap_per_jsic
A	UNI-02a655b84e	cap_per_jsic
A	UNI-02d440b7bf	cap_per_jsic
A	UNI-03b45f1781	cap_per_jsic
A	UNI-03d90ef4ff	cap_per_jsic
A	UNI-045b0e2c47	cap_per_jsic
A	UNI-047258aeeb	cap_per_jsic
A	UNI-047d72ce8f	cap_per_jsic
A	UNI-0489103439	cap_per_jsic
A	UNI-04a92e7060	cap_per_jsic
A	UNI-04ccaaa080	cap_per_jsic
A	UNI-05018f6e45	cap_per_jsic
A	UNI-05051249be	cap_per_jsic
A	UNI-061be25dcf	cap_per_jsic
A	UNI-0648bfcde2	cap_per_jsic
A	UNI-06ca905d1f	cap_per_jsic
A	UNI-0726f34b99	cap_per_jsic
A	UNI-0729b09e5d	cap_per_jsic
A	UNI-07566cb788	cap_per_jsic
A	UNI-077d8c8f4f	cap_per_jsic
A	UNI-0861d74197	cap_per_jsic
A	UNI-087ce90195	cap_per_jsic
A	UNI-09123390f9	cap_per_jsic
A	UNI-0967b4fb9e	cap_per_jsic
A	UNI-09737b0809	cap_per_jsic
A	UNI-09bec4cef4	cap_per_jsic
A	UNI-09f1e70d59	cap_per_jsic
A	UNI-0a1020cbbe	cap_per_jsic
A	UNI-0a1f8735fd	cap_per_jsic
A	UNI-0a2e797364	cap_per_jsic
A	UNI-0aec449302	cap_per_jsic
A	UNI-0b150c2fcf	cap_per_jsic
A	UNI-0b4264f8e0	cap_per_jsic
A	UNI-0b4f79c681	cap_per_jsic
A	UNI-0ba3cc470d	cap_per_jsic
A	UNI-0ba45d71b3	cap_per_jsic
A	UNI-0bbd28b6a5	cap_per_jsic
A	UNI-0bda9f1a22	cap_per_jsic
A	UNI-0bf339b151	cap_per_jsic
A	UNI-0c204804c8	cap_per_jsic
A	UNI-0c39cd3e2f	cap_per_jsic
A	UNI-0c3f288d13	cap_per_jsic
A	UNI-0caa283c44	cap_per_jsic
A	UNI-0ceafefed8	cap_per_jsic
A	UNI-0d20483cb1	cap_per_jsic
A	UNI-0d71ae3caa	cap_per_jsic
A	UNI-0dafb9f5e2	cap_per_jsic
A	UNI-0e6ce85394	cap_per_jsic
A	UNI-0ea03c6993	cap_per_jsic
A	UNI-0ed8855069	cap_per_jsic
A	UNI-0ee05ddbbe	cap_per_jsic
A	UNI-0f7499f8f6	cap_per_jsic
A	UNI-0faf1069fd	cap_per_jsic
A	UNI-1047197aae	cap_per_jsic
A	UNI-10af62e673	cap_per_jsic
A	UNI-10d7364294	cap_per_jsic
A	UNI-115583e66b	cap_per_jsic
A	UNI-116952510b	cap_per_jsic
A	UNI-1171fac4cc	cap_per_jsic
A	UNI-118135bc9b	cap_per_jsic
A	UNI-11a737c327	cap_per_jsic
A	UNI-11a9fa195f	cap_per_jsic
A	UNI-11be3936d0	cap_per_jsic
A	UNI-11d170436c	cap_per_jsic
A	UNI-1202f6a68a	cap_per_jsic
A	UNI-122dc0f155	cap_per_jsic
A	UNI-12a9913b54	cap_per_jsic
A	UNI-12b8fe4805	cap_per_jsic
A	UNI-12cc1ed1f3	cap_per_jsic
A	UNI-12f85e58a7	cap_per_jsic
A	UNI-134fa02a1d	cap_per_jsic
A	UNI-135e79a201	cap_per_jsic
A	UNI-13fb50594c	cap_per_jsic
A	UNI-145aa773f7	cap_per_jsic
A	UNI-145d56fc33	cap_per_jsic
A	UNI-147df1e2e5	cap_per_jsic
A	UNI-14fb609171	cap_per_jsic
A	UNI-150b2f3145	cap_per_jsic
A	UNI-15265d6c0e	cap_per_jsic
A	UNI-154bde0a13	cap_per_jsic
A	UNI-159aa4b1b8	cap_per_jsic
A	UNI-15a930b146	cap_per_jsic
A	UNI-15aae812bd	cap_per_jsic
A	UNI-15e09ed7dc	cap_per_jsic
A	UNI-15f1ad923d	cap_per_jsic
A	UNI-15fb377c1e	cap_per_jsic
A	UNI-16cedd115a	cap_per_jsic
A	UNI-1731c72ff9	cap_per_jsic
A	UNI-1750044e0f	cap_per_jsic
A	UNI-177aae378f	cap_per_jsic
A	UNI-177b2c4785	cap_per_jsic
A	UNI-17d90ae78f	cap_per_jsic
A	UNI-186561c939	cap_per_jsic
A	UNI-18ae1e3238	cap_per_jsic
A	UNI-18fa19dafc	cap_per_jsic
A	UNI-1902db6dab	cap_per_jsic
A	UNI-194572e993	cap_per_jsic
A	UNI-19c3560bc0	cap_per_jsic
A	UNI-19d6edd8d6	cap_per_jsic
A	UNI-19d7274319	cap_per_jsic
A	UNI-1a130337ac	cap_per_jsic
A	UNI-1a4f051671	cap_per_jsic
A	UNI-1a55535278	cap_per_jsic
A	UNI-1a8f5ec165	cap_per_jsic
A	UNI-1a9671ad9a	cap_per_jsic
A	UNI-1a9a7dec22	cap_per_jsic
A	UNI-1b29354e96	cap_per_jsic
A	UNI-1b6c6f2865	cap_per_jsic
A	UNI-1bfeadd04c	cap_per_jsic
A	UNI-1c275b878d	cap_per_jsic
A	UNI-1c350c205f	cap_per_jsic
A	UNI-1ca9f93afa	cap_per_jsic
A	UNI-1cae7cb556	cap_per_jsic
A	UNI-1cc60cbf1f	cap_per_jsic
A	UNI-1d21ed2670	cap_per_jsic
A	UNI-1d295bb54b	cap_per_jsic
A	UNI-1db7cde595	cap_per_jsic
A	UNI-1e12e014b9	cap_per_jsic
A	UNI-1ed1199913	cap_per_jsic
A	UNI-1ede55186f	cap_per_jsic
A	UNI-1f1063a867	cap_per_jsic
A	UNI-1f3ecbfe1c	cap_per_jsic
A	UNI-1f79536e53	cap_per_jsic
A	UNI-1f8fdb26e8	cap_per_jsic
A	UNI-1f90023bff	cap_per_jsic
A	UNI-1fe2851507	cap_per_jsic
A	UNI-1ff1e9396e	cap_per_jsic
A	UNI-1ff9096193	cap_per_jsic
A	UNI-203cc3917a	cap_per_jsic
A	UNI-204959024e	cap_per_jsic
A	UNI-205d51f0ae	cap_per_jsic
A	UNI-209ff8bd10	cap_per_jsic
A	UNI-20fecb17de	cap_per_jsic
A	UNI-2109ce863a	cap_per_jsic
A	UNI-216e04197d	cap_per_jsic
A	UNI-218c1a444d	cap_per_jsic
A	UNI-21dce544bb	cap_per_jsic
A	UNI-22a8d7ca95	cap_per_jsic
A	UNI-22dce0c736	cap_per_jsic
A	UNI-23376b8183	cap_per_jsic
A	UNI-23c8a961e7	cap_per_jsic
A	UNI-2421ff0408	cap_per_jsic
A	UNI-24d81086bd	cap_per_jsic
A	UNI-25047f5afd	cap_per_jsic
A	UNI-252a42839b	cap_per_jsic
A	UNI-25455bc229	cap_per_jsic
A	UNI-254b245536	cap_per_jsic
A	UNI-255b16cb38	cap_per_jsic
A	UNI-258122f316	cap_per_jsic
A	UNI-260777a7c2	cap_per_jsic
A	UNI-260e4b982e	cap_per_jsic
A	UNI-26983e8e2c	cap_per_jsic
A	UNI-26eb4eea7d	cap_per_jsic
A	UNI-271d94b80f	cap_per_jsic
A	UNI-2750f875aa	cap_per_jsic
A	UNI-2782cae980	cap_per_jsic
A	UNI-281842993c	cap_per_jsic
A	UNI-283e6115f0	cap_per_jsic
A	UNI-284af2ff55	cap_per_jsic
A	UNI-288ba92164	cap_per_jsic
A	UNI-28d775d62e	cap_per_jsic
A	UNI-28db859277	cap_per_jsic
A	UNI-28fcda8146	cap_per_jsic
A	UNI-293c12201f	cap_per_jsic
A	UNI-2987138028	cap_per_jsic
A	UNI-2988fa0d3e	cap_per_jsic
A	UNI-29f1910737	cap_per_jsic
A	UNI-29f920a92b	cap_per_jsic
A	UNI-2a0eb081b8	cap_per_jsic
A	UNI-2a333c7861	cap_per_jsic
A	UNI-2acb0067a1	cap_per_jsic
A	UNI-2ae1010b67	cap_per_jsic
A	UNI-2b191ae767	cap_per_jsic
A	UNI-2b6e6d2397	cap_per_jsic
A	UNI-2b7d4290d2	cap_per_jsic
A	UNI-2b9fcfa483	cap_per_jsic
A	UNI-2ba76841a0	cap_per_jsic
A	UNI-2bac077a4b	cap_per_jsic
A	UNI-2bad58de52	cap_per_jsic
A	UNI-2bf11c2189	cap_per_jsic
A	UNI-2c4c76679e	cap_per_jsic
A	UNI-2d55931c7c	cap_per_jsic
A	UNI-2df848f659	cap_per_jsic
A	UNI-2df8f4c11d	cap_per_jsic
A	UNI-2df9101866	cap_per_jsic
A	UNI-2e175224b0	cap_per_jsic
A	UNI-2e54c0bed2	cap_per_jsic
A	UNI-2e6f85462a	cap_per_jsic
A	UNI-2e8a3038fb	cap_per_jsic
A	UNI-2ea77a223c	cap_per_jsic
A	UNI-2ec24b6e3f	cap_per_jsic
A	UNI-2edd6cfa83	cap_per_jsic
A	UNI-2eee9f22aa	cap_per_jsic
A	UNI-2f00b38192	cap_per_jsic
A	UNI-2f156adf19	cap_per_jsic
A	UNI-2f508b0a37	cap_per_jsic
A	UNI-2fb00b0fd4	cap_per_jsic
A	UNI-2fe9c13ee5	cap_per_jsic
A	UNI-301d5b6a84	cap_per_jsic
A	UNI-3084e6949b	cap_per_jsic
A	UNI-3096172309	cap_per_jsic
A	UNI-30ca9614b5	cap_per_jsic
A	UNI-310948e83b	cap_per_jsic
A	UNI-3145931480	cap_per_jsic
A	UNI-315add388a	cap_per_jsic
A	UNI-31707dd70c	cap_per_jsic
A	UNI-31e5402d89	cap_per_jsic
A	UNI-320810afc7	cap_per_jsic
A	UNI-323651b818	cap_per_jsic
A	UNI-324c9e0d84	cap_per_jsic
A	UNI-3257dc9d9c	cap_per_jsic
A	UNI-325e0c388d	cap_per_jsic
A	UNI-32c2945949	cap_per_jsic
A	UNI-3301c10ada	cap_per_jsic
A	UNI-333e4aad3f	cap_per_jsic
A	UNI-33bd8c7b43	cap_per_jsic
A	UNI-33cc6a624a	cap_per_jsic
A	UNI-3401e6853d	cap_per_jsic
A	UNI-34144c2e23	cap_per_jsic
A	UNI-3428ef81db	cap_per_jsic
A	UNI-34b20c049e	cap_per_jsic
A	UNI-350f720dcc	cap_per_jsic
A	UNI-351d4aae7a	cap_per_jsic
A	UNI-354b8e0bc2	cap_per_jsic
A	UNI-35ae08cfec	cap_per_jsic
A	UNI-372abd5029	cap_per_jsic
A	UNI-376ad04eec	cap_per_jsic
A	UNI-377686dcd2	cap_per_jsic
A	UNI-37f4997270	cap_per_jsic
A	UNI-3805fb5100	cap_per_jsic
A	UNI-39bf9563ba	cap_per_jsic
A	UNI-39d65c2d89	cap_per_jsic
A	UNI-3a4b454139	cap_per_jsic
A	UNI-3aa9639fea	cap_per_jsic
A	UNI-3ad3132e5a	cap_per_jsic
A	UNI-3ae7ffcb5a	cap_per_jsic
A	UNI-3b114a078f	cap_per_jsic
A	UNI-3b820d6840	cap_per_jsic
A	UNI-3b9fb595af	cap_per_jsic
A	UNI-3bfaf36ba3	cap_per_jsic
A	UNI-3bff5ea842	cap_per_jsic
A	UNI-3cbb21fc62	cap_per_jsic
A	UNI-3cfd33cbc3	cap_per_jsic
A	UNI-3db62f12e0	cap_per_jsic
A	UNI-3de5cac4cf	cap_per_jsic
A	UNI-3e50a3f933	cap_per_jsic
A	UNI-3e5b94f059	cap_per_jsic
A	UNI-3e9f4d46fa	cap_per_jsic
A	UNI-3f3f4787ca	cap_per_jsic
A	UNI-3f66ea9ab0	cap_per_jsic
A	UNI-3f8736ea24	cap_per_jsic
A	UNI-40358e7271	cap_per_jsic
A	UNI-403aed15c5	cap_per_jsic
A	UNI-405701fb03	cap_per_jsic
A	UNI-406d145774	cap_per_jsic
A	UNI-412571075a	cap_per_jsic
A	UNI-413621977c	cap_per_jsic
A	UNI-4172a98eeb	cap_per_jsic
A	UNI-419664c0ac	cap_per_jsic
A	UNI-41ccde9b9a	cap_per_jsic
A	UNI-41ea9544cf	cap_per_jsic
A	UNI-428334a27f	cap_per_jsic
A	UNI-42a4f75330	cap_per_jsic
A	UNI-4326574d42	cap_per_jsic
A	UNI-441e58b237	cap_per_jsic
A	UNI-4425419b98	cap_per_jsic
A	UNI-442a5bc47b	cap_per_jsic
A	UNI-446b6195c8	cap_per_jsic
A	UNI-447f850ea8	cap_per_jsic
A	UNI-44822bfd63	cap_per_jsic
A	UNI-44e1cdb968	cap_per_jsic
A	UNI-44e6cf02c8	cap_per_jsic
A	UNI-44ed7cd6f6	cap_per_jsic
A	UNI-4527844e4a	cap_per_jsic
A	UNI-453d41dcb1	cap_per_jsic
A	UNI-4565c9c8d5	cap_per_jsic
A	UNI-45b2d096fa	cap_per_jsic
A	UNI-460fe356ee	cap_per_jsic
A	UNI-4614b2424b	cap_per_jsic
A	UNI-4633aa357e	cap_per_jsic
A	UNI-46f8eef12c	cap_per_jsic
A	UNI-475bdfe4a3	cap_per_jsic
A	UNI-47a31a8310	cap_per_jsic
A	UNI-47c4b96708	cap_per_jsic
